ProductID,Name,Platform,PlatformID,Year,Genre,GenreID,Publisher,PublisherID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5480,NASCAR Thunder 2002,XB,5479,2001,Racing,5479,Electronic Arts,5479,0.25,0.07,0,0.01,0.33
5481,Jeanne d'Arc,PSP,5480,2006,Role-Playing,5480,Sony Computer Entertainment,5480,0.21,0,0.1,0.02,0.33
5482,NCAA Basketball 10,PS3,5481,2009,Sports,5481,Electronic Arts,5481,0.31,0,0,0.03,0.33
5483,BeatMania Append GottaMix,PS,5482,1999,Simulation,5482,Konami Digital Entertainment,5482,0,0,0.31,0.02,0.33
5484,Dead or Alive 5,PS4,5483,2015,Fighting,5483,Tecmo Koei,5483,0.09,0.13,0.08,0.04,0.33
5485,Tak 2: The Staff of Dreams,GC,5484,2004,Platform,5484,THQ,5484,0.26,0.07,0,0.01,0.33
5486,Rugby World Cup 2011,PS3,5485,2011,Sports,5485,505 Games,5485,0,0.25,0,0.08,0.33
5487,Medal of Honor: Warfighter,PC,5486,2012,Action,5486,Electronic Arts,5486,0.14,0.15,0,0.04,0.33
5488,Kelly Slater's Pro Surfer,PS2,5487,2002,Sports,5487,Activision,5487,0.16,0.13,0,0.04,0.33
5489,Shrek SuperSlam,GBA,5488,2005,Action,5488,Activision,5488,0.24,0.09,0,0.01,0.33
5490,Sonic Boom: Rise of Lyric,WiiU,5489,2014,Action,5489,Sega,5489,0.21,0.09,0,0.03,0.33
5491,Legends of Wrestling II,PS2,5490,2002,Fighting,5490,Acclaim Entertainment,5490,0.16,0.13,0,0.04,0.33
5492,World Stadium 3,PS,5491,1999,Sports,5491,Namco Bandai Games,5491,0,0,0.31,0.02,0.33
5493,Little Deviants,PSV,5492,2011,Platform,5492,Sony Computer Entertainment,5492,0.15,0.13,0,0.05,0.33
5494,Silent Hill: Downpour,X360,5493,2012,Action,5493,Konami Digital Entertainment,5493,0.22,0.08,0,0.03,0.33
5495,Extra Bases,GB,5494,1990,Sports,5494,Namco Bandai Games,5494,0,0,0.33,0,0.33
5496,Super Power League 2,SNES,5495,1994,Sports,5495,Hudson Soft,5495,0,0,0.33,0,0.33
5497,Night at the Museum: Battle of the Smithsonian,Wii,5496,2009,Action,5496,Majesco Entertainment,5496,0.17,0.13,0,0.03,0.33
5498,Capcom Classics Collection Reloaded,PSP,5497,2006,Misc,5497,Capcom,5497,0.26,0,0.03,0.03,0.33
5499,Madden NFL 09,DS,5498,2008,Sports,5498,Electronic Arts,5498,0.3,0,0,0.03,0.33
5500,MLB 09: The Show,PS2,5499,2009,Sports,5499,Sony Computer Entertainment,5499,0.16,0.13,0,0.04,0.33
5501,Deus Ex: Mankind Divided,PS4,5500,2016,Role-Playing,5500,Square Enix,5500,0.1,0.18,0,0.05,0.33
5502,Cool Boarders 2001,PS2,5501,2001,Sports,5501,Sony Computer Entertainment,5501,0.16,0.13,0,0.04,0.33
5503,Classic NES Series: Castlevania,GBA,5502,2004,Platform,5502,Nintendo,5502,0.17,0.06,0.09,0.01,0.33
5504,Dragon Ball Z: Battle of Z,PS3,5503,2014,Fighting,5503,Namco Bandai Games,5503,0.1,0.11,0.06,0.05,0.33
5505,Scooby-Doo! First Frights,PS2,5504,2009,Action,5504,Warner Bros. Interactive Entertainment,5504,0.14,0.03,0,0.16,0.33
5506,Fight Night Round 3,XB,5505,2006,Fighting,5505,Electronic Arts,5505,0.26,0.06,0,0.01,0.33
5507,GT Advance Championship Racing,GBA,5506,2001,Racing,5506,THQ,5506,0.24,0.09,0,0.01,0.33
5508,Way of the Samurai 2,PS2,5507,2003,Action,5507,Capcom,5507,0.05,0.04,0.23,0.01,0.33
5509,FIFA Street 3,PS3,5508,2008,Sports,5508,Electronic Arts,5508,0.08,0.18,0,0.06,0.33
5510,Custom Robo,N64,5509,N/A,Role-Playing,5509,Nintendo,5509,0,0,0.29,0.04,0.33
5511,BattleTanx,N64,5510,1998,Action,5510,3DO,5510,0.26,0.06,0,0,0.33
5512,Hatsune Miku: Project Diva Extend,PSP,5511,2011,Misc,5511,Sega,5511,0,0,0.33,0,0.33
5513,Battlestations: Pacific,X360,5512,2009,Strategy,5512,Eidos Interactive,5512,0.17,0.12,0.01,0.03,0.33
5514,Pitfall 3D: Beyond the Jungle,PS,5513,1998,Platform,5513,Activision,5513,0.18,0.12,0,0.02,0.33
5515,Disgaea 2: Cursed Memories,PS2,5514,2006,Role-Playing,5514,Tecmo Koei,5514,0.09,0.07,0.15,0.02,0.33
5516,Cabela's Dangerous Hunts 2011,PS3,5515,2010,Sports,5515,Activision,5515,0.26,0.04,0,0.03,0.33
5517,DECA Sports Freedom,X360,5516,2010,Sports,5516,Hudson Soft,5516,0.27,0.04,0,0.02,0.33
5518,Clock Tower 3,PS2,5517,2002,Adventure,5517,Capcom,5517,0.1,0.08,0.12,0.03,0.33
5519,Battle Dodge Ball,SNES,5518,1991,Sports,5518,Banpresto,5518,0,0,0.33,0,0.33
5520,Goosebumps HorrorLand,DS,5519,2008,Adventure,5519,Scholastic Inc.,5519,0.31,0,0,0.02,0.33
5521,Phineas and Ferb: Across the 2nd Dimension,PS3,5520,2011,Action,5520,Disney Interactive Studios,5520,0.15,0.12,0,0.05,0.33
5522,Call Of Duty 2: Big Red One,GC,5521,2005,Shooter,5521,Activision,5521,0.25,0.07,0,0.01,0.33
5523,Elebits,Wii,5522,2006,Action,5522,Konami Digital Entertainment,5522,0.22,0.01,0.08,0.02,0.33
5524,"Warhammer 40,000: Squad Command",PSP,5523,2007,Strategy,5523,THQ,5523,0.11,0.14,0,0.08,0.33
5525,F1 2013,X360,5524,2013,Racing,5524,Codemasters,5524,0.01,0.28,0,0.03,0.33
5526,Disgaea: Hour of Darkness,PS2,5525,2003,Role-Playing,5525,Tecmo Koei,5525,0.16,0.13,0,0.04,0.33
5527,NeoGeo Battle Coliseum,PS2,5526,2005,Fighting,5526,Ignition Entertainment,5526,0.16,0.13,0,0.04,0.33
5528,SSX Blur,Wii,5527,2007,Sports,5527,Electronic Arts,5527,0.29,0.01,0,0.03,0.33
5529,DiRT 2,PSP,5528,2009,Racing,5528,Sony Computer Entertainment,5528,0.09,0.16,0,0.09,0.33
5530,Vin Diesel: Wheelman,PS3,5529,2009,Racing,5529,Ubisoft,5529,0.12,0.15,0,0.06,0.33
5531,SpongeBob SquarePants: Creature from the Krusty Krab,GC,5530,2006,Platform,5530,THQ,5530,0.25,0.07,0,0.01,0.33
5532,My Baby: First Steps,DS,5531,2009,Simulation,5531,SouthPeak Games,5531,0.28,0.03,0,0.02,0.33
5533,MLB 08: The Show,PSP,5532,2008,Sports,5532,Sony Computer Entertainment,5532,0.3,0,0,0.02,0.33
5534,The Black Eyed Peas Experience,X360,5533,2011,Misc,5533,Ubisoft,5533,0.2,0.1,0,0.03,0.33
5535,Parodius,PS,5534,1994,Shooter,5534,Konami Digital Entertainment,5534,0,0,0.31,0.02,0.33
5536,Spy Kids 3-D: Game Over,GBA,5535,2003,Platform,5535,Disney Interactive Studios,5535,0.24,0.09,0,0.01,0.33
5537,Sakura Wars 3: Paris wa Moeteiru ka,DC,5536,2001,Adventure,5536,Sega,5536,0,0,0.33,0,0.33
5538,1001 Touch Games,DS,5537,2011,Action,5537,Avanquest,5537,0.12,0.17,0,0.04,0.33
5539,NCAA GameBreaker 2001,PS,5538,2000,Sports,5538,Sony Computer Entertainment,5538,0.18,0.12,0,0.02,0.33
5540,Power Rangers: Ninja Storm,GBA,5539,2003,Misc,5539,THQ,5539,0.24,0.09,0,0.01,0.33
5541,Angry Birds Star Wars,PS3,5540,2013,Strategy,5540,Activision,5540,0.1,0.17,0,0.06,0.33
5542,Naruto: Gekito Ninja Taisen! 4,GC,5541,2005,Fighting,5541,Tomy Corporation,5541,0,0,0.32,0.01,0.33
5543,Kidou Senshi Gundam F91: Formula Senki 0122,SNES,5542,1991,Strategy,5542,Namco Bandai Games,5542,0,0,0.33,0,0.33
5544,Despicable Me: The Game,Wii,5543,2010,Platform,5543,D3Publisher,5543,0.19,0.12,0,0.03,0.33
5545,Golden Axe: Beast Rider,X360,5544,2008,Action,5544,Sega,5544,0.19,0.11,0,0.03,0.33
5546,MySims SkyHeroes,DS,5545,2010,Action,5545,Electronic Arts,5545,0.22,0.08,0,0.03,0.33
5547,MVP Baseball 2005,GC,5546,2005,Sports,5546,Electronic Arts,5546,0.25,0.07,0,0.01,0.33
5548,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,DS,5547,2007,Misc,5547,Rocket Company,5547,0,0,0.33,0,0.33
5549,"Carnival Games: Monkey See, Monkey Do!",X360,5548,2011,Misc,5548,Take-Two Interactive,5548,0.14,0.16,0,0.03,0.33
5550,Eternal Sonata,X360,5549,2007,Role-Playing,5549,Atari,5549,0.19,0.04,0.08,0.02,0.33
5551,DX Game of Life 2,PS,5550,1997,Misc,5550,Takara,5550,0,0,0.31,0.02,0.33
5552,EA Playground,DS,5551,2007,Sports,5551,Electronic Arts,5551,0.29,0.01,0,0.03,0.33
5553,NBA Live 96,PS,5552,1996,Sports,5552,Electronic Arts,5552,0.16,0.11,0.04,0.02,0.33
5554,Clash of the Titans,PS3,5553,2010,Action,5553,Namco Bandai Games,5553,0.09,0.16,0.01,0.06,0.33
5555,Folklore,PS3,5554,2007,Role-Playing,5554,Sony Computer Entertainment,5554,0.2,0.05,0.05,0.03,0.33
5556,Dragon Ball Z: Extreme Butoden,3DS,5555,2015,Fighting,5555,Namco Bandai Games,5555,0.12,0.03,0.16,0.02,0.33
5557,Samurai Warriors 2: Xtreme Legends (JP sales),PS2,5556,2007,Action,5556,Tecmo Koei,5556,0,0,0.33,0,0.33
5558,Sniper Elite 3,XOne,5557,2014,Shooter,5557,505 Games,5557,0.19,0.11,0,0.03,0.33
5559,Teen Titans,GC,5558,2006,Action,5558,THQ,5558,0.25,0.07,0,0.01,0.33
5560,Dead Rising 2: Off the Record,PS3,5559,2011,Action,5559,Capcom,5559,0.11,0.08,0.1,0.03,0.33
5561,Frogger II: Threeedeep!,2600,5560,1983,Action,5560,Parker Bros.,5560,0.31,0.02,0,0,0.33
5562,Etrian Odyssey III: The Drowned City,DS,5561,2010,Role-Playing,5561,Atlus,5561,0.13,0,0.19,0.01,0.33
5563,LEGO The Lord of the Rings,PSV,5562,2012,Action,5562,Warner Bros. Interactive Entertainment,5562,0.1,0.15,0,0.07,0.33
5564,NBA Live 06,GC,5563,2005,Sports,5563,Electronic Arts,5563,0.25,0.07,0,0.01,0.33
5565,Karaoke Revolution Presents American Idol Encore 2,Wii,5564,2008,Misc,5564,Konami Digital Entertainment,5564,0.3,0,0,0.02,0.33
5566,Fireball,2600,5565,1981,Action,5565,Starpath Corp.,5565,0.3,0.02,0,0,0.33
5567,Batman: Arkham Origins,WiiU,5566,2013,Action,5566,Warner Bros. Interactive Entertainment,5566,0.2,0.09,0,0.03,0.33
5568,Discovery Kids: Puppy Playtime,DS,5567,2009,Simulation,5567,505 Games,5567,0.3,0,0,0.02,0.33
5569,Dr. Mario / Puzzle League,GBA,5568,2005,Puzzle,5568,Nintendo,5568,0.12,0.04,0.16,0.01,0.33
5570,Bleach: Shattered Blade,Wii,5569,2006,Fighting,5569,Sega,5569,0.22,0.01,0.08,0.02,0.33
5571,Shin Nippon Pro Wrestling: Toukon Retsuden,PS,5570,1995,Fighting,5570,Tomy Corporation,5570,0,0,0.3,0.02,0.33
5572,Major League Baseball 2K6,XB,5571,2006,Sports,5571,Take-Two Interactive,5571,0.24,0.07,0,0.01,0.33
5573,Pinball Hall of Fame: The Gottlieb Collection,PS2,5572,2004,Misc,5572,Play It,5572,0.16,0.12,0,0.04,0.33
5574,God of War Collection,PSV,5573,2014,Action,5573,Sony Computer Entertainment,5573,0.14,0.1,0.01,0.07,0.33
5575,Dead Space 2,PC,5574,2011,Shooter,5574,Electronic Arts,5574,0.13,0.15,0,0.05,0.33
5576,Def Jam Rapstar,PS3,5575,2010,Misc,5575,Konami Digital Entertainment,5575,0.25,0.05,0,0.03,0.33
5577,Overlord II,X360,5576,2009,Action,5576,Codemasters,5576,0.15,0.14,0,0.03,0.32
5578,NBA 2K10,PSP,5577,2009,Sports,5577,Take-Two Interactive,5577,0.3,0,0,0.03,0.32
5579,J Stars Victory Vs.,PS3,5578,2014,Fighting,5578,Namco Bandai Games,5578,0.04,0.06,0.2,0.02,0.32
5580,The Witcher: Enhanced Edition,PC,5579,2008,Role-Playing,5579,Atari,5579,0.32,0.01,0,0,0.32
5581,Teenage Mutant Ninja Turtles 2: Battle Nexus,GBA,5580,2004,Action,5580,Konami Digital Entertainment,5580,0.23,0.09,0,0.01,0.32
5582,Nicktoons: Movin',PS2,5581,2004,Action,5581,THQ,5581,0.16,0.12,0,0.04,0.32
5583,One Piece: Romance Dawn - Bouken no Yoake,PSP,5582,2012,Fighting,5582,Namco Bandai Games,5582,0,0,0.32,0,0.32
5584,Batman: Arkham Origins,PC,5583,2013,Action,5583,Warner Bros. Interactive Entertainment,5583,0.13,0.16,0,0.04,0.32
5585,SWAT: Global Strike Team,PS2,5584,2003,Shooter,5584,Vivendi Games,5584,0.16,0.12,0,0.04,0.32
5586,Championship Bass,PS,5585,1999,Sports,5585,Electronic Arts,5585,0.18,0.12,0,0.02,0.32
5587,Resident Evil: Revelations 2,PS3,5586,2015,Action,5586,Capcom,5586,0.06,0.08,0.16,0.03,0.32
5588,Test Drive Unlimited,X360,5587,2006,Racing,5587,Atari,5587,0.23,0.04,0.02,0.03,0.32
5589,Golden Axe: Beast Rider,PS3,5588,2008,Action,5588,Sega,5588,0.13,0.14,0,0.06,0.32
5590,Madden NFL 13,PSV,5589,2012,Sports,5589,Electronic Arts,5589,0.3,0,0,0.03,0.32
5591,Bratz: Girlz Really Rock,DS,5590,2008,Action,5590,THQ,5590,0.18,0.11,0,0.03,0.32
5592,NCAA Basketball 10,X360,5591,2009,Sports,5591,Electronic Arts,5591,0.3,0,0,0.02,0.32
5593,Dead or Alive 5,X360,5592,2012,Fighting,5592,Ubisoft Annecy,5592,0.19,0.08,0.03,0.02,0.32
5594,Shin Megami Tensei: Devil Survivor 2,DS,5593,2011,Role-Playing,5593,Ghostlight,5593,0.17,0.01,0.12,0.01,0.32
5595,NHL Breakaway 98,N64,5594,1998,Sports,5594,Acclaim Entertainment,5594,0.3,0.02,0,0,0.32
5596,Momotarou Dentetsu 20-Shuunen,DS,5595,2008,Misc,5595,Hudson Soft,5595,0,0,0.32,0,0.32
5597,LEGO Marvel's Avengers,XOne,5596,2016,Action,5596,Warner Bros. Interactive Entertainment,5596,0.18,0.11,0,0.03,0.32
5598,Tekken 6,PSP,5597,2009,Fighting,5597,Namco Bandai Games,5597,0.15,0.04,0.1,0.03,0.32
5599,Kinetica,PS2,5598,2001,Racing,5598,Sony Computer Entertainment,5598,0.16,0.12,0,0.04,0.32
5600,Beautiful Katamari,X360,5599,2007,Puzzle,5599,Namco Bandai Games,5599,0.14,0.02,0.15,0.02,0.32
5601,Bust-A-Move '99,PS,5600,1997,Puzzle,5600,Acclaim Entertainment,5600,0.18,0.12,0,0.02,0.32
5602,NBA Street V3,XB,5601,2005,Sports,5601,Electronic Arts,5601,0.28,0.03,0,0.01,0.32
5603,Overlord II,PS3,5602,2009,Action,5602,Codemasters,5602,0.11,0.15,0,0.06,0.32
5604,Dragon Quest Monsters 1·2,PS,5603,2002,Role-Playing,5603,Enix Corporation,5603,0,0,0.3,0.02,0.32
5605,Army of Two: The 40th Day,PSP,5604,2010,Shooter,5604,Electronic Arts,5604,0.12,0.13,0,0.08,0.32
5606,Ben 10 Ultimate Alien: Cosmic Destruction,DS,5605,2010,Platform,5605,D3Publisher,5605,0.22,0.08,0,0.03,0.32
5607,Bigfoot: Collision Course,Wii,5606,2008,Racing,5606,Zoo Digital Publishing,5606,0.3,0,0,0.02,0.32
5608,Batman: Arkham Asylum,PC,5607,2009,Action,5607,Eidos Interactive,5607,0,0.27,0,0.05,0.32
5609,Crash of the Titans,X360,5608,2007,Action,5608,Vivendi Games,5608,0.27,0.02,0,0.03,0.32
5610,The Legend of Spyro: Dawn of the Dragon,X360,5609,2008,Platform,5609,Vivendi Games,5609,0.16,0.13,0,0.03,0.32
5611,Prey,X360,5610,2006,Shooter,5610,Take-Two Interactive,5610,0.27,0.03,0,0.03,0.32
5612,Birthday Party Bash,Wii,5611,2009,Misc,5611,Take-Two Interactive,5611,0.3,0,0,0.02,0.32
5613,OverBlood,PS,5612,1996,Action,5612,Electronic Arts,5612,0.05,0.04,0.21,0.02,0.32
5614,ESPN X-Games Pro Boarder,PS,5613,1997,Sports,5613,Sony Computer Entertainment,5613,0.18,0.12,0,0.02,0.32
5615,Murdered: Soul Suspect,PS4,5614,2014,Action,5614,Square Enix,5614,0.09,0.16,0.02,0.05,0.32
5616,Tony Hawk's American Wasteland,X360,5615,2005,Sports,5615,Activision,5615,0.28,0.02,0,0.03,0.32
5617,Harvest Moon: Back to Nature,PS,5616,1999,Simulation,5616,Ubisoft,5616,0.11,0.07,0.12,0.02,0.32
5618,Sniper Elite 3,X360,5617,2014,Shooter,5617,505 Games,5617,0.16,0.14,0,0.03,0.32
5619,Naruto: Ultimate Ninja (JP sales),PS2,5618,2003,Fighting,5618,Atari,5618,0,0,0.32,0,0.32
5620,Final Fantasy XI,PS2,5619,N/A,Role-Playing,5619,Unknown,5619,0.08,0.06,0.15,0.02,0.32
5621,The Settlers 7: Paths to a Kingdom,PC,5620,2010,Strategy,5620,Ubisoft,5620,0,0.26,0,0.06,0.32
5622,"Go, Diego, Go!: Great Dinosaur Rescue",PS2,5621,2008,Action,5621,Take-Two Interactive,5621,0.16,0.12,0,0.04,0.32
5623,TrackMania Turbo,PS4,5622,2016,Action,5622,Ubisoft,5622,0.03,0.24,0,0.05,0.32
5624,The Biggest Loser,DS,5623,2009,Sports,5623,THQ,5623,0.18,0.11,0,0.03,0.32
5625,Minute to Win It,X360,5624,2011,Misc,5624,Zoo Games,5624,0.3,0,0,0.02,0.32
5626,Darkwatch,PS2,5625,2005,Shooter,5625,Ubisoft,5625,0.16,0.12,0,0.04,0.32
5627,Singularity,X360,5626,N/A,Shooter,5626,Unknown,5626,0.24,0.05,0,0.02,0.32
5628,Dance Dance Revolution Universe,X360,5627,2007,Simulation,5627,Konami Digital Entertainment,5627,0.3,0,0,0.02,0.32
5629,SimAnimals,Wii,5628,2009,Simulation,5628,Electronic Arts,5628,0.15,0.14,0,0.03,0.32
5630,Prince of Persia: The Sands of Time,GC,5629,2003,Action,5629,Ubisoft,5629,0.25,0.06,0,0.01,0.32
5631,Sky Odyssey,PS2,5630,2000,Simulation,5630,Sony Computer Entertainment,5630,0.16,0.12,0,0.04,0.32
5632,Nagano Winter Olympics 98,N64,5631,1997,Sports,5631,Konami Digital Entertainment,5631,0.15,0.04,0.13,0,0.32
5633,Rayman 2: The Great Escape,PS,5632,2000,Platform,5632,Ubisoft,5632,0.18,0.12,0,0.02,0.32
5634,Kirby's Block Ball,GB,5633,1995,Puzzle,5633,Nintendo,5633,0,0,0.32,0,0.32
5635,DiRT Rally,PS4,5634,2016,Racing,5634,Codemasters,5634,0.03,0.24,0,0.05,0.32
5636,Fortress,GBA,5635,2001,Action,5635,Majesco Entertainment,5635,0.23,0.08,0,0.01,0.32
5637,FIFA 2001 Major League Soccer,PS,5636,2000,Sports,5636,Electronic Arts,5636,0.18,0.12,0,0.02,0.32
5638,Peppa Pig: Theme Park Fun,DS,5637,2011,Misc,5637,P2 Games,5637,0,0.28,0,0.04,0.32
5639,Rally Cross,PS,5638,1997,Racing,5638,Sony Computer Entertainment,5638,0.18,0.12,0,0.02,0.32
5640,My Horse & Me,Wii,5639,2007,Sports,5639,Atari,5639,0.27,0.02,0,0.03,0.32
5641,Frogger's Adventures: The Rescue,PS2,5640,2003,Platform,5640,Konami Digital Entertainment,5640,0.16,0.12,0,0.04,0.32
5642,Extreme Pinball,PS,5641,1995,Misc,5641,Electronic Arts,5641,0.18,0.12,0,0.02,0.32
5643,Shaun White Snowboarding,PSP,5642,2008,Sports,5642,Ubisoft,5642,0.26,0.03,0,0.03,0.32
5644,Karaoke Revolution Volume 3,PS2,5643,2004,Misc,5643,Konami Digital Entertainment,5643,0.16,0.12,0,0.04,0.32
5645,Gold's Gym: Cardio Workout (Others sales),Wii,5644,2008,Sports,5644,Ubisoft,5644,0,0.3,0,0.02,0.32
5646,Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,PS2,5645,2001,Simulation,5645,ASCII Entertainment,5645,0,0,0.32,0,0.32
5647,Street Fighter Alpha 2,SAT,5646,1995,Fighting,5646,Virgin Interactive,5646,0,0,0.32,0,0.32
5648,No.1 Muscle Ranking - Kinniku Banzuke Vol. 1: Oregasaikyouno Otokoda!,PS,5647,1999,Sports,5647,Konami Digital Entertainment,5647,0,0,0.3,0.02,0.32
5649,Cartoon Network Collection: Game Boy Advance Video Platinum Edition,GBA,5648,2005,Misc,5648,N/A,5648,0.23,0.08,0,0.01,0.32
5650,Ultimate Fighting Championship: Throwdown,PS2,5649,2002,Fighting,5649,Ubisoft,5649,0.16,0.12,0,0.04,0.32
5651,Marvel Nemesis: Rise of the Imperfects,PSP,5650,2005,Fighting,5650,Electronic Arts,5650,0.29,0,0,0.03,0.32
5652,SpongeBob SquarePants: Double Pack,GBA,5651,2005,Platform,5651,THQ,5651,0.23,0.08,0,0.01,0.32
5653,Tetris 2 + Bombliss,NES,5652,1991,Puzzle,5652,BPS,5652,0,0,0.32,0,0.32
5654,Harry Potter and the Half-Blood Prince,X360,5653,2009,Action,5653,Electronic Arts,5653,0.17,0.12,0,0.03,0.32
5655,Disney's Extreme Skate Adventure,PS2,5654,2003,Sports,5654,Activision,5654,0.16,0.12,0,0.04,0.32
5656,Rock Band Country Track Pack,PS2,5655,2009,Misc,5655,MTV Games,5655,0.16,0.12,0,0.04,0.32
5657,7 Wonders II,DS,5656,2009,Puzzle,5656,Rondomedia,5656,0.14,0.15,0,0.03,0.32
5658,"Ed, Edd n Eddy: Jawbreakers!",GBA,5657,2002,Adventure,5657,BAM! Entertainment,5657,0.23,0.08,0,0.01,0.32
5659,Dragster,2600,5658,N/A,Racing,5658,Activision,5658,0.3,0.02,0,0,0.32
5660,Frankenstein's Monster,2600,5659,1982,Action,5659,Data Age,5659,0.3,0.02,0,0,0.32
5661,Riven: The Sequel to Myst,PS,5660,1997,Adventure,5660,Acclaim Entertainment,5660,0.18,0.12,0,0.02,0.32
5662,Derby Stallion DS,DS,5661,2008,Sports,5661,Enterbrain,5661,0,0,0.32,0,0.32
5663,Mirror's Edge Catalyst,PS4,5662,2016,Platform,5662,Electronic Arts,5662,0.1,0.14,0.02,0.06,0.32
5664,Manhunt 2,PSP,5663,2007,Action,5663,Take-Two Interactive,5663,0.04,0.18,0,0.1,0.32
5665,NBA 2K3,XB,5664,2002,Sports,5664,Sega,5664,0.24,0.07,0,0.01,0.32
5666,Monster Lab,Wii,5665,2008,Role-Playing,5665,Eidos Interactive,5665,0.28,0.02,0,0.02,0.32
5667,Dragon Quest Monsters: Battle Road Victory,Wii,5666,2010,Strategy,5666,Square Enix,5666,0,0,0.32,0,0.32
5668,Shin Momotarou Densetsu,SNES,5667,1993,Role-Playing,5667,Hudson Soft,5667,0,0,0.32,0,0.32
5669,From TV Animation One Piece: Grand Battle! 3,PS2,5668,2003,Fighting,5668,Namco Bandai Games,5668,0,0,0.32,0,0.32
5670,Sega Smash Pack,GBA,5669,2002,Misc,5669,Atari,5669,0.23,0.08,0,0.01,0.32
5671,All-Star Baseball 2005,PS2,5670,N/A,Sports,5670,Unknown,5670,0.16,0.12,0,0.04,0.32
5672,The Conveni: Ano Machi wo Dokusen Seyo,PS,5671,1997,Simulation,5671,Human Entertainment,5671,0,0,0.3,0.02,0.32
5673,Shin Super Robot Taisen Special Disk,PS,5672,1997,Strategy,5672,Banpresto,5672,0,0,0.3,0.02,0.32
5674,Live A Live,SNES,5673,1994,Role-Playing,5673,SquareSoft,5673,0,0,0.32,0,0.32
5675,NFL Fever 2004,XB,5674,2003,Sports,5674,Microsoft Game Studios,5674,0.24,0.07,0,0.01,0.32
5676,Madden NFL 2002,GBA,5675,2001,Sports,5675,Electronic Arts,5675,0.23,0.08,0,0.01,0.32
5677,UEFA Euro 2008 Austria-Switzerland,PS2,5676,2008,Sports,5676,Electronic Arts,5676,0.03,0,0,0.28,0.32
5678,Clive Barker's Jericho,X360,5677,2007,Shooter,5677,Codemasters,5677,0.28,0.01,0,0.02,0.32
5679,Littlest Pet Shop: City Friends,DS,5678,2009,Simulation,5678,Electronic Arts,5678,0.29,0,0,0.02,0.32
5680,Kingdom Under Fire: The Crusaders,XB,5679,2004,Strategy,5679,Deep Silver,5679,0.24,0.07,0,0.01,0.32
5681,4x4 Evolution,PS2,5680,2001,Racing,5680,Gathering of Developers,5680,0.16,0.12,0,0.04,0.32
5682,Cabela's Dangerous Hunts 2011,X360,5681,2010,Sports,5681,Activision,5681,0.28,0.01,0,0.02,0.32
5683,Momotarou Dentetsu Happy,SNES,5682,1996,Misc,5682,Hudson Soft,5682,0,0,0.32,0,0.32
5684,Power Rangers: Time Force,PS,5683,2001,Action,5683,THQ,5683,0.18,0.12,0,0.02,0.32
5685,Romance of the Three Kingdoms VII,PS2,5684,2000,Strategy,5684,Tecmo Koei,5684,0.08,0.06,0.16,0.02,0.32
5686,Shrek the Third,PSP,5685,2007,Action,5685,Activision,5685,0.08,0.15,0,0.09,0.32
5687,Catherine,X360,5686,2011,Adventure,5686,Deep Silver,5686,0.2,0.06,0.03,0.02,0.32
5688,BlazBlue: Continuum Shift,X360,5687,2010,Fighting,5687,PQube,5687,0.23,0.04,0.02,0.02,0.32
5689,"Monsters, Inc.",PS2,5688,2002,Adventure,5688,Sony Computer Entertainment,5688,0.15,0.12,0,0.04,0.32
5690,DJ Hero,PS2,5689,2009,Misc,5689,Activision,5689,0.1,0.02,0,0.2,0.32
5691,WipEout Pulse,PSP,5690,2007,Racing,5690,Sony Computer Entertainment,5690,0.13,0.12,0,0.06,0.32
5692,Quiz Magic Academy DS,DS,5691,2008,Misc,5691,Konami Digital Entertainment,5691,0,0,0.32,0,0.32
5693,Just Dance 2016,XOne,5692,2015,Misc,5692,Ubisoft,5692,0.24,0.04,0,0.03,0.32
5694,Resident Evil Archives: Resident Evil,Wii,5693,2008,Action,5693,Capcom,5693,0.17,0.04,0.08,0.02,0.32
5695,Dynasty Warriors 4 Empires,PS2,5694,2004,Action,5694,Tecmo Koei,5694,0,0,0.32,0,0.32
5696,Shenmue II,XB,5695,2002,Adventure,5695,Microsoft Game Studios,5695,0.22,0.08,0,0.01,0.32
5697,Heart of Darkness,PS,5696,1998,Platform,5696,Ocean,5696,0.18,0.12,0,0.02,0.32
5698,LEGO Marvel's Avengers,PS3,5697,2016,Action,5697,Warner Bros. Interactive Entertainment,5697,0.1,0.17,0,0.05,0.32
5699,Virtua Striker 2,DC,5698,1999,Sports,5698,Sega,5698,0,0,0.32,0,0.32
5700,Fable III,PC,5699,2011,Role-Playing,5699,Microsoft Game Studios,5699,0.09,0.17,0,0.05,0.32
5701,Dragon Ball: XenoVerse,XOne,5700,2015,Fighting,5700,Namco Bandai Games,5700,0.18,0.11,0,0.03,0.31
5702,Might & Magic Heroes VI,PC,5701,2011,Role-Playing,5701,Ubisoft,5701,0.12,0.14,0,0.05,0.31
5703,Fuel,X360,5702,2009,Racing,5702,Codemasters,5702,0.09,0.19,0,0.04,0.31
5704,ExerBeat,Wii,5703,2010,Sports,5703,Namco Bandai Games,5703,0.1,0.18,0,0.03,0.31
